ekis_id;short_name;lng;lat;main;fulltext;okrug
13864;ГБОУ Школа № 1356;37.586440034369296;55.566815341653005;False;город Москва, Коктебельская улица, дом 2А;Юго-Западный
13864;ГБОУ Школа № 1356;37.5846564244162;55.5672374326995;False;город Москва, Старокачаловская улица, дом 1Г;Юго-Западный
13864;ГБОУ Школа № 1356;37.5813531778132;55.567176243478;True;город Москва, улица Грина, дом 18Б;Юго-Западный
13295;ГБОУ Школа № 1650;37.6373632093894;55.75232438444;True;город Москва, улица Солянка, дом 14А, строение 1;Центральный
13847;ГБОУ Спецшкола № 1;37.525972875154096;55.8390707534381;True;город Москва, Михалковская улица, дом 15А;Северный
13891;"ГБОУ Школа № 1371 ""Крылатское""";37.4120775391686;55.761279379247;False;город Москва, Осенний бульвар, дом 16, корпус 5;Западный
13891;"ГБОУ Школа № 1371 ""Крылатское""";37.412211276636;55.7603469590491;False;город Москва, Осенний бульвар, дом 16, корпус 3;Западный
13891;"ГБОУ Школа № 1371 ""Крылатское""";37.4119200581713;55.762326811575;False;город Москва, улица Крылатские Холмы, дом 45, корпус 1;Западный
13891;"ГБОУ Школа № 1371 ""Крылатское""";37.4136604644644;55.7623943638052;True;город Москва, улица Крылатские Холмы, дом 45, корпус 2;Западный
13891;"ГБОУ Школа № 1371 ""Крылатское""";37.413911962005294;55.760412212218505;True;город Москва, Осенний бульвар, дом 16, корпус 4;Западный
13882;ГБОУ Школа № 654 имени А.Д. Фридмана;37.7457352202057;55.69820339253661;False;город Москва, 7-я улица Текстильщиков, дом 4А, строение 1;Юго-Восточный
13882;ГБОУ Школа № 654 имени А.Д. Фридмана;37.741692150738004;55.697637389656286;False;город Москва, улица Малышева, дом 18, корпус 2;Юго-Восточный
13882;ГБОУ Школа № 654 имени А.Д. Фридмана;37.7411069294696;55.6953214370486;False;город Москва, улица Артюхиной, дом 25, корпус 4;Юго-Восточный
13882;ГБОУ Школа № 654 имени А.Д. Фридмана;37.7497586148271;55.695595235156496;False;город Москва, 7-я улица Текстильщиков, дом 9, строение 1;Юго-Восточный
13882;ГБОУ Школа № 654 имени А.Д. Фридмана;37.736184508320605;55.6948248614239;False;город Москва, Люблинская улица, дом 45;Юго-Восточный
13882;ГБОУ Школа № 654 имени А.Д. Фридмана;37.7493710587249;55.6982222383581;False;город Москва, улица Чистова, дом 23, корпус 2;Юго-Восточный
13882;ГБОУ Школа № 654 имени А.Д. Фридмана;37.7450533525;55.701434998;False;город Москва, улица Юных Ленинцев, дом 35, корпус 2, строение 2;Юго-Восточный
13882;ГБОУ Школа № 654 имени А.Д. Фридмана;37.7398472401319;55.69760022464249;False;город Москва, улица Артюхиной, дом 17;Юго-Восточный
